invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
313789,5,22.03,21.38,88.77,Autostrad 64 - Faisal
313789,4,142.27,90.19,478.89,Faial 49 Nasr st. square
313789,3,92.54,39.38,238.24,
313789,2,315.32,150.13,480.51,226 mosque Faisal
313789,6,11.66,14.23,55.73,Nile 80 - Faiasl
313789,4,170.72,129.67,553.21,11 hospital Faiisal
313789,4,63.62,36.44,218.04,127 mosque Fasal
313790,4,13.61,11.17,43.27,
313790,3,228.72,143.01,543.15,faisal 13 Abbas st. park
313790,8,142.58,122.95,1017.69,Industrial Zone 226 - FAISAL
313790,4,56.30,38.20,187.00,
313790,4,162.45,85.57,564.23,
313790,4,163.10,65.82,586.58,Industrial Zone 7 - Faaisal
313790,3,130.68,64.96,327.08,
313792,3,342.41,195.83,831.40,Faial 169 Industrial Zone st. bridge
313792,4,13.14,11.81,40.75,Faisal 66 Autostrad st. bridge
313792,3,29.93,11.93,77.86,"29 Salah Salem st., near market, faisal"
313792,8,22.25,33.68,144.32,Faisal 5 Gamet Dewal st. police st.
313792,2,453.60,216.37,690.83,12 park Faisal
313792,3,104.16,66.23,246.25,Gamet Dewal 65 - Faisal
313792,5,33.76,36.88,131.92,
313792,4,100.22,80.13,320.75,"43 Salah Salem st., near market, Faisal"
313793,3,105.41,65.28,250.95,"146 Salah Salem st., near school, Fisal"
313793,5,517.65,606.89,1981.36,131 bridge Faisal
313793,2,514.08,233.32,794.84,9th District 126 - faisal
313793,4,233.28,251.54,681.58,Faisal 148 - Faisal
313793,4,19.76,20.69,58.35,
313794,-1,171.42,0.00,171.42,
313794,3,412.02,230.63,1005.43,Faial 31 Haram st. police st.
313794,2,171.42,0.00,342.84,"149 Corniche st., near park, Fasal"
313794,6,390.60,351.16,1992.44,Gamet Dewal 104 - Faisal
313794,5,17.53,11.56,76.09,22 bridge FAISAL
313794,3,255.12,98.78,666.58,Salah Salem 85 - Faisal
313794,6,32.77,26.37,170.25,"41 Zayed st., near gas station, Faial"
313794,2,35.54,11.17,59.91,"203 Abbas st., near school, Fiasal"
313796,2,174.24,46.90,301.58,
313796,3,199.26,95.25,502.53,
313796,5,192.09,140.26,820.19,
313796,3,18.20,8.44,46.16,Faisal 136 Gamet Dewal st. school
313796,3,219.60,122.17,536.63,Industrial Zone 218 - Faisal
313796,5,103.20,63.76,452.24,"18 Autostrad st., near school, Faisal"
313796,3,17.15,5.86,45.59,Haram 208 - faisal
313796,5,417.48,169.50,1917.90,
313796,3,8.53,3.69,21.90,Faisal 64 Port Said st. park
313796,5,132.92,62.38,602.22,Port Said 173 - Faisal
313796,3,187.97,22.92,540.99,Haram 239 - Faisal
313796,2,31.48,4.59,58.37,28 school Faisal
313796,5,135.04,98.62,576.58,
313797,4,140.18,88.79,471.93,Zayed 124 - Fasial
313797,2,59.54,17.11,101.97,Autostrad 111 - Faissal
313797,3,104.83,47.24,267.25,Haram 7 - FAISAL
313797,3,18.29,9.88,44.99,"64 Horreya st., near square, Faisal"
313798,2,24.22,9.97,38.47,194 market Faisal
313798,2,82.90,34.70,131.10,
313798,5,8.73,7.39,36.26,Port Said 69 - Faiasl
313798,5,159.60,177.16,620.84,Sudan 108 - Fasial
313798,4,40.82,31.71,131.57,Gamet Dewal 78 - Faaisal
313798,8,63.20,100.97,404.63,77 school Faisal
313800,4,21.98,15.23,72.69,Mustafa Nahhas 150 - FAISAL
313800,3,45.18,32.65,102.89,"238 Faisal st., near market, Faisal"
313800,5,178.82,119.73,774.37,Faisal 15 Horreya st. hospital
313800,4,110.68,46.80,395.92,"150 Port Said st., near gas station, Faisal"
313801,5,140.90,98.27,606.23,"180 Salah Salem st., near metro, Faaisal"
313801,1,185.73,32.23,153.50,faisal 150 Zayed st. park
313801,2,139.26,42.81,235.71,Horreya 143 - Faisal
313801,6,393.12,390.08,1968.64,Corniche 148 - Faisal
313801,2,58.93,17.75,100.11,Faisal 94 Horreya st. hospital
313801,2,17.64,4.71,30.57,Faisal 223 Faisal st. police st.
313801,6,503.88,596.43,2426.85,FAISAL 175 Nile st. bridge
313801,3,560.49,235.73,1445.74,236 square Faisal
313803,5,82.19,76.95,334.00,116 park Faisal
313803,2,181.28,58.89,303.67,Haram 134 - Faiisal
313803,4,56.30,58.11,167.09,Port Said 173 - Faial
313803,2,16.43,5.62,27.24,Salah Salem 43 - faisal
313803,5,188.32,253.20,688.40,Horreya 38 - Faiasl
313804,5,110.92,87.19,467.41,"161 Haram st., near gas station, Faisal"
313804,4,84.23,60.77,276.15,151 bridge faisal
313804,6,216.89,224.37,1076.97,Faisal 134 Mustafa Nahhas st. gas station
313804,3,139.38,80.78,337.36,
313804,2,434.70,91.52,777.88,117 park Fasal
313804,4,155.04,106.62,513.54,"149 Corniche st., near hospital, Faisal"
313806,6,11.69,7.43,62.71,faisal 116 Zayed st. school
313806,4,93.50,47.93,326.07,180 police st. Faisal
313807,3,241.92,76.22,649.54,"210 Horreya st., near square, faisal"
313807,7,190.65,195.12,1139.43,Fiasal 160 Tahrir st. police st.
313807,4,115.99,74.46,389.50,Port Said 232 - Faiasl
313810,4,61.43,27.63,218.09,Faisal 145 Industrial Zone st. park
313810,5,177.58,90.69,797.21,115 police st. FAISAL
313812,6,138.47,85.36,745.46,
313812,5,141.77,114.58,594.27,Faisal 105 Zayed st. mosque
313812,4,16.54,9.14,57.02,"137 Faisal st., near market, Fisal"
313812,4,22.80,16.32,74.88,"46 Mustafa Nahhas st., near metro, Faisal"
313813,3,8.47,7.29,18.12,Faisal 166 Mustafa Nahhas st. school
313813,3,44.64,29.51,104.41,"222 Gamet Dewal st., near metro, Faisal"
313813,4,46.80,49.71,137.49,
313813,3,139.79,117.98,301.39,Geish 94 - Faisal
313813,4,48.06,50.92,141.32,Haram 232 - Faissal
313813,2,164.03,82.31,245.75,
313813,5,317.21,415.69,1170.36,Port Said 113 - Faisal
313813,3,79.91,65.91,173.82,
313813,4,342.09,422.36,946.00,Horreya 25 - Faisal
313813,3,317.84,278.06,675.46,185 police st. Faissal
313813,5,139.79,200.13,498.82,"168 Tahrir st., near police st., Faissal"
313813,6,13.36,22.55,57.61,
313813,5,7.33,10.30,26.35,
313815,4,225.60,84.14,818.26,
313815,1,198.85,2.29,196.56,"191 Tahrir st., near gas station, Faissal"
313815,3,207.67,102.13,520.88,FAISAL 7 Nasr st. metro
313815,4,21.86,0.00,87.44,Geish 188 - Faisal
313815,4,84.94,34.24,305.52,"5 Zayed st., near school, Faisal"
313815,3,550.29,145.03,1505.84,16 school Fasial
313815,3,155.80,45.65,421.75,Faisal 8 Horreya st. market
313815,5,129.62,78.64,569.46,Faisal 148 Nile st. school
313815,3,406.14,152.36,1066.06,
313815,4,32.14,4.44,124.12,"125 Autostrad st., near school, Faiasl"
313815,5,66.80,35.73,298.27,23 park Faisal
313816,6,16.36,10.72,87.44,Faisal 124 Mustafa Nahhas st. park
313816,2,223.92,75.00,372.84,
313816,3,127.44,51.78,330.54,
313816,4,70.89,38.72,244.84,"88 Zayed st., near bridge, Faisal"
313816,3,11.81,4.08,31.35,Nile 33 - faisal
313816,5,19.12,19.54,76.06,Sudan 8 - Fasal
313816,5,8.43,7.53,34.62,"11 Corniche st., near square, Faisal"
313816,6,232.80,256.07,1140.73,
313816,6,203.36,151.20,1068.96,182 police st. Faisal
313817,9,326.97,641.70,2301.03,"22 Nile st., near square, Faisal"
313817,3,48.69,30.13,115.94,14 school Faisal
313817,5,55.51,51.06,226.49,Faisal 231 9th District st. metro
313820,3,72.53,59.63,157.96,Fasial 25 Tahrir st. police st.
313820,2,152.61,45.68,259.54,"41 Port Said st., near gas station, Fasial"
313820,3,42.03,27.63,98.46,Autostrad 50 - Faisal
313820,10,133.72,285.10,1052.10,"199 Faisal st., near school, FAISAL"
313820,3,135.96,58.57,349.31,FAISAL 211 Tahrir st. square
313821,5,32.84,27.16,137.04,121 market FAISAL
313821,2,132.13,62.97,201.29,9th District 227 - Faial
313821,5,248.16,141.00,1099.80,Fisal 65 Faisal st. hospital
313821,1,497.76,56.79,440.97,88 gas station Faisal
313821,2,86.78,21.35,152.21,Corniche 229 - Faisal
313824,2,13.30,4.26,22.34,"57 Abbas st., near metro, Faisal"
313824,4,63.01,13.16,238.88,9th District 148 - Fasal
313824,2,24.17,7.09,41.25,Faaisal 118 Autostrad st. school
313824,4,128.15,57.70,454.90,
313824,3,160.36,59.20,421.88,Corniche 41 - Faisal
313824,4,83.05,42.58,289.62,Fisal 105 Sudan st. park
313824,4,538.05,365.30,1786.90,faisal 49 Nasr st. school
313826,6,300.51,371.10,1431.96,Faisal 217 Zayed st. square
313826,2,208.69,81.52,335.86,
313827,3,65.39,37.87,158.30,9 mosque Fasial
313827,3,13.10,8.19,31.11,
313827,2,192.19,78.04,306.34,
313827,4,12.35,9.74,39.66,Mustafa Nahhas 45 - Faial
313827,4,18.74,9.83,65.13,"135 Nile st., near square, Fisal"
313827,5,332.64,243.30,1419.90,
313827,5,47.25,37.10,199.15,
313828,5,297.99,325.11,1164.84,189 bridge Faisal
313828,7,216.48,374.05,1141.31,faisal 215 Autostrad st. metro
313828,8,48.11,68.60,316.28,
313828,5,101.18,91.29,414.61,226 bridge Faisal
313828,7,22.32,31.41,124.83,230 hospital faisal
313828,6,121.44,170.29,558.35,Faisal 235 Corniche st. bridge
313828,2,439.74,132.54,746.94,Faisal 88 Port Said st. school
313828,5,299.25,321.96,1174.29,Autostrad 80 - FAISAL
313828,3,30.46,18.23,73.15,Nile 20 - Faisal
313828,8,11.54,17.63,74.69,172 police st. Faaisal
313828,5,18.32,14.23,77.37,Abbas 140 - Faisal
313829,5,85.17,61.74,364.11,66 square Faisal
313829,3,66.67,25.62,174.39,186 bridge Faisal
313829,4,229.44,92.06,825.70,"147 Autostrad st., near police st., Faisal"
313829,2,8.49,1.82,15.16,176 school FAISAL
313829,2,245.52,72.22,418.82,"173 Salah Salem st., near mosque, Faial"
313829,4,86.50,47.45,298.55,FAISAL 94 Abbas st. bridge
313829,3,7.42,3.60,18.66,238 square faisal
313829,4,406.56,225.68,1400.56,Faiasl 94 Haram st. market
313830,6,165.09,176.29,814.25,Faisal 153 - Faissal
313830,7,288.54,352.78,1667.00,27 metro Faissal
313830,7,461.16,364.16,2863.96,Faisal 83 Zayed st. hospital
313830,4,219.97,88.10,791.78,Corniche 169 - Faisal
313830,5,123.42,114.66,502.44,Zayed 121 - Fasal
313830,4,249.60,179.81,818.59,faisal 83 Corniche st. metro
313830,4,207.05,110.70,717.50,
313830,5,119.86,103.44,495.86,"193 Corniche st., near mosque, faisal"
313830,3,33.40,17.01,83.19,Horreya 123 - Faisal
313830,8,308.39,395.20,2071.92,Haram 6 - Faial
313830,4,252.48,155.85,854.07,Abbas 67 - Faiisal
313830,1,34.52,4.30,30.22,
313833,3,11.78,8.54,26.80,"215 Horreya st., near police st., Faisal"
313833,7,17.26,30.20,90.62,"216 Zayed st., near school, Faisal"
313833,5,182.16,153.58,757.22,183 metro Faisal
313833,8,224.40,504.09,1291.11,"217 Sudan st., near mosque, Fisal"
313833,4,183.74,182.03,552.93,171 park Fasal
313833,4,140.14,148.93,411.63,
313833,3,7.70,4.41,18.69,faisal 174 Zayed st. police st.
313834,4,540.60,251.06,1911.34,
313834,6,43.25,36.20,223.30,Faiasl 78 Faisal st. metro
313834,5,22.94,28.71,85.99,Faisal 212 Geish st. hospital
313834,2,74.97,26.67,123.27,"154 Abbas st., near bridge, Faisal"
313834,5,11.43,6.20,50.95,78 bridge faisal
313834,3,71.44,32.38,181.94,161 market Faiisal
313834,4,181.46,106.55,619.29,142 square FAISAL
313834,3,48.83,23.44,123.05,FAISAL 24 Abbas st. park
313834,7,433.44,796.73,2237.35,110 metro Faisal
313834,6,130.81,145.22,639.64,136 metro faisal
313836,5,422.10,346.32,1764.18,
313836,6,202.34,260.25,953.79,FAISAL 149 Salah Salem st. hospital
313836,3,25.90,16.18,61.52,Nile 34 - Faiisal
313836,4,192.19,162.45,606.31,27 gas station Faiisal
313836,2,499.29,167.29,831.29,Faisal 122 - Fasial
313836,5,74.34,46.09,325.61,"222 Mustafa Nahhas st., near hospital, Faisal"
313836,6,131.74,177.15,613.29,
313836,4,91.97,75.37,292.51,"122 Industrial Zone st., near market, Faisal"
313836,3,538.05,263.97,1350.18,Abbas 173 - faisal
313836,3,131.08,54.15,339.09,Horreya 192 - Faisal
313836,5,65.64,52.96,275.24,Sudan 222 - Faisal
313836,1,101.38,20.30,81.08,224 bridge Faissal
313838,7,48.96,35.45,307.27,"200 Tahrir st., near bridge, Faisal"
313838,3,202.75,101.84,506.41,"75 Nasr st., near mosque, FAISAL"
313838,5,8.19,4.09,36.86,
313838,4,17.68,9.11,61.61,Horreya 99 - Faiisal
313838,5,126.85,68.75,565.50,Gamet Dewal 211 - faisal
313839,2,295.16,79.66,510.66,"148 Haram st., near gas station, Faiisal"
313839,3,34.72,10.11,94.05,"177 Haram st., near gas station, Fasal"
313839,3,246.48,86.91,652.53,Faissal 14 Corniche st. bridge
313839,3,134.77,67.32,336.99,"15 Nasr st., near police st., Faisal"
313839,1,176.70,32.04,144.66,98 gas station Faisal
313839,8,100.42,109.82,693.54,Gamet Dewal 180 - Faisal
313839,6,141.21,129.82,717.44,"237 Abbas st., near police st., faisal"
313839,4,475.83,318.90,1584.42,32 gas station Fiasal
313839,5,451.50,270.50,1987.00,Tahrir 176 - Faiasl
313839,3,299.88,97.77,801.87,"60 Gamet Dewal st., near square, Faisal"
313840,3,501.84,154.53,1350.99,127 market FAISAL
313840,7,525.81,274.83,3405.84,Salah Salem 79 - faisal
313840,5,35.24,22.11,154.09,65 square Faisal
313840,2,189.20,30.87,347.53,70 metro FAISAL
313840,2,12.46,4.27,20.65,
313841,5,7.48,4.53,32.87,Horreya 54 - Fisal
313841,3,19.60,9.22,49.58,Faisal 9 Haram st. gas station
313841,3,449.82,241.85,1107.61,Faisal 178 Sudan st. mosque
313841,5,95.14,52.93,422.77,63 mosque faisal
313841,4,127.78,98.55,412.57,"147 Tahrir st., near hospital, faisal"
313841,4,147.44,110.04,479.72,Abbas 69 - FAISAL
313841,6,16.45,17.21,81.49,9th District 30 - faisal
313841,2,262.80,78.68,446.92,"83 Gamet Dewal st., near market, Faisal"
313841,5,35.94,18.18,161.52,
313841,3,65.51,27.68,168.85,Nile 74 - Faisal
313841,4,18.49,11.92,62.04,"1 Abbas st., near bridge, Faissal"
313842,4,75.67,79.67,223.01,
313842,4,56.67,47.28,179.40,9th District 165 - Faial
313842,4,220.38,165.30,716.22,"176 Port Said st., near bridge, Faisal"
313842,4,184.80,160.03,579.17,Haram 190 - Faisal
313842,6,153.82,181.50,741.42,
313842,3,7.46,4.19,18.19,Gamet Dewal 168 - Faissal
313842,3,224.88,116.07,558.57,Faiasl 173 Corniche st. metro
313842,8,126.46,147.42,864.26,faisal 5 Geish st. mosque
313843,1,326.34,85.89,240.45,Faisal 11 - FAISAL
313843,3,541.11,326.19,1297.14,Nile 133 - Fasal
313843,3,254.16,186.12,576.36,"191 Nile st., near square, Faaisal"
313843,6,182.86,184.65,912.51,"125 Abbas st., near school, FAISAL"
313843,5,129.10,135.60,509.90,199 square Faisal
313843,9,163.86,394.57,1080.17,Salah Salem 50 - Faiasl
313843,8,22.49,33.27,146.65,Faisal 27 Salah Salem st. school
313843,3,191.47,114.72,459.69,"104 Nile st., near square, Faisal"
313844,4,16.81,14.69,52.55,Faisal 155 Tahrir st. square
313844,5,258.72,314.11,979.49,
313844,5,72.22,82.29,278.81,214 mosque Faisal
313845,4,184.50,188.37,549.63,"113 Tahrir st., near metro, Faisal"
313845,4,17.21,17.79,51.05,FAISAL 200 Nile st. mosque
313845,2,258.48,127.84,389.12,"235 Port Said st., near square, Faisal"
313845,4,92.35,116.02,253.38,faisal 115 Salah Salem st. market
313845,3,21.98,23.28,42.66,Faisal 223 - Faisal
313845,3,304.29,213.46,699.41,Tahrir 212 - Faisal
313846,2,22.49,5.03,39.95,147 market Faisal
313846,1,8.28,1.40,6.88,"155 Horreya st., near mosque, Faisal"
313846,6,13.13,14.28,64.50,"198 Corniche st., near hospital, faisal"
313846,2,45.18,12.91,77.45,Haram 62 - Faisal
313846,3,543.15,220.92,1408.53,191 hospital Faisal
313846,2,341.78,126.50,557.06,"103 Faisal st., near metro, Faisal"
313846,8,63.75,85.69,424.31,32 metro faisal
313847,5,399.00,517.33,1477.67,
313847,5,220.58,239.00,863.90,Gamet Dewal 120 - Faisal
313847,5,8.32,7.36,34.24,Geish 128 - Faisal
313847,7,121.97,190.24,663.55,FAISAL 121 Gamet Dewal st. bridge
313847,2,91.68,33.93,149.43,Faisal 201 9th District st. metro
313847,4,125.20,133.49,367.31,"149 Haram st., near hospital, Faiisal"
313847,2,449.82,182.66,716.98,
313847,1,93.41,20.38,73.03,Fasal 35 Port Said st. market
313847,7,184.45,271.48,1019.67,
313847,3,127.12,95.93,285.43,
313847,2,116.94,67.57,166.31,"48 Nile st., near hospital, Faisal"
313847,3,160.66,129.59,352.39,Faissal 23 Geish st. police st.
313849,3,31.35,14.24,79.81,"84 9th District st., near police st., Faiasl"
313849,5,97.54,75.58,412.12,Nile 66 - Faisal
313849,4,21.74,8.94,78.02,Nile 41 - faisal
313849,6,12.20,13.49,59.71,"148 Autostrad st., near market, Faiisal"
313849,3,22.46,8.77,58.61,Faisal 81 Sudan st. park
313849,5,554.37,382.70,2389.15,
313849,4,222.22,178.32,710.56,"170 9th District st., near school, faisal"
313850,4,32.27,29.04,100.04,
313850,5,164.74,144.43,679.27,8 park Faisal
313850,3,21.77,10.31,55.00,Faisal 34 Zayed st. market
313850,6,31.68,45.27,144.81,"94 9th District st., near bridge, Faisal"
313850,9,72.30,172.32,478.38,
313850,4,142.69,119.37,451.39,Faiasl 231 Corniche st. bridge
313850,4,215.46,174.27,687.57,Faissal 82 Nasr st. school
313850,6,446.04,615.31,2060.93,"220 Industrial Zone st., near school, Fasial"
313850,1,312.80,60.46,252.34,faisal 5 Industrial Zone st. bridge
313853,5,109.03,52.01,493.14,Horreya 11 - faisal
313853,5,149.26,43.26,703.04,"142 Gamet Dewal st., near police st., Faisal"
313853,5,129.62,50.37,597.73,Tahrir 82 - Faisal
313853,4,184.80,66.89,672.31,Corniche 212 - Faisal
313853,6,45.18,25.60,245.48,
313854,1,35.31,3.60,31.71,Industrial Zone 78 - Faisal
313854,2,478.89,68.65,889.13,82 market faisal
313854,5,63.99,28.18,291.77,
313855,4,13.18,6.26,46.46,
313855,4,63.87,42.22,213.26,Nile 166 - Faisal
313855,4,187.44,117.48,632.28,153 gas station Faisal
313855,3,93.89,34.04,247.63,Mustafa Nahhas 88 - Fisal
313855,4,187.26,110.09,638.95,"39 Salah Salem st., near bridge, Faisal"
313855,6,490.11,611.72,2328.94,Tahrir 133 - Fasal
313855,5,81.80,81.47,327.53,Faiasl 31 9th District st. square
313855,2,26.26,8.07,44.45,faisal 208 Salah Salem st. metro
313855,9,525.81,985.56,3746.73,Faisal 202 - Faisal
313855,5,439.74,327.81,1870.89,Faiasl 147 Faisal st. market
313856,2,207.46,91.52,323.40,Faisal 140 Abbas st. bridge
313856,5,224.40,302.76,819.24,"208 Gamet Dewal st., near hospital, Faisal"
313856,3,479.91,387.64,1052.09,Tahrir 98 - faisal
313856,7,188.81,322.72,998.95,
313856,3,95.62,73.60,213.26,223 metro Faisal
313856,6,125.79,170.24,584.50,
313856,5,7.66,9.18,29.12,"53 Zayed st., near park, Faisal"
313856,4,13.70,14.58,40.22,"176 Industrial Zone st., near gas station, Faisal"
313856,5,184.45,265.73,656.52,Gamet Dewal 13 - Faisal
313856,3,156.71,123.65,346.48,
313856,6,164.56,267.44,719.92,faisal 72 Industrial Zone st. market
313856,4,11.85,13.68,33.72,Salah Salem 84 - Faisal
313856,6,59.11,78.09,276.57,"202 Sudan st., near mosque, faisal"
313856,5,99.26,142.37,353.93,Fasial 45 Nile st. park
313856,3,13.64,11.79,29.13,9th District 81 - faisal
313860,3,473.79,223.39,1197.98,
313860,8,83.29,124.15,542.17,Autostrad 24 - faisal
313860,3,8.54,6.28,19.34,"1 Haram st., near school, FAISAL"
313860,4,61.85,57.51,189.89,Tahrir 34 - Faisal
313860,5,186.96,174.87,759.93,114 gas station Faiasl
313860,6,35.94,33.93,181.71,Faiasl 43 Gamet Dewal st. park
313860,5,549.27,222.22,2524.13,"192 Zayed st., near gas station, Faial"
313860,3,341.15,174.98,848.47,FAISAL 57 Faisal st. bridge
313860,5,59.90,48.62,250.88,
313861,5,111.75,81.42,477.33,"3 Geish st., near market, Faaisal"
313861,4,144.10,97.19,479.21,Corniche 127 - faisal
313861,5,31.05,27.80,127.45,
313861,3,144.28,92.53,340.31,
313861,3,30.03,9.17,80.92,
313861,6,237.60,259.07,1166.53,"104 Port Said st., near metro, Faisal"
313861,5,63.44,50.16,267.04,
313862,4,240.72,90.35,872.53,
313862,6,296.42,191.99,1586.53,54 hospital faisal
313862,3,308.70,111.43,814.67,
313862,4,151.85,95.75,511.65,222 park Faisal
313862,5,128.44,84.86,557.34,
313862,4,414.12,93.90,1562.58,"220 Geish st., near hospital, Faisal"
313862,2,253.20,57.95,448.45,
313862,4,12.45,5.34,44.46,"56 Haram st., near mosque, Faisal"
313862,5,219.97,93.45,1006.40,Corniche 185 - Faisal
313862,4,201.11,119.63,684.81,74 gas station Fisal
313862,6,120.91,42.19,683.27,152 gas station Faisal
313862,6,16.87,11.80,89.42,Faisal 117 Nasr st. school
313862,5,11.34,3.62,53.08,
313862,3,49.19,23.29,124.28,"234 Faisal st., near square, Faisal"
313862,5,501.33,153.55,2353.10,
313864,7,194.34,224.49,1135.89,195 square Faisal
313864,2,141.51,35.61,247.41,"128 Nile st., near gas station, Faisal"
313864,6,13.66,19.57,62.39,"168 Horreya st., near metro, Faisal"
313864,5,48.65,40.55,202.70,"45 Port Said st., near park, Faisal"
313865,6,89.86,87.65,451.51,201 metro Faisal
313865,3,121.07,62.35,300.86,Faisal 200 Tahrir st. gas station
313865,3,227.28,152.87,528.97,119 park faisal
313867,4,114.58,101.30,357.02,
313867,4,23.83,19.51,75.81,136 metro Faiisal
313867,3,70.96,56.13,156.75,
313867,2,230.88,116.28,345.48,9th District 12 - FAISAL
313867,7,16.63,32.11,84.30,Faisal 52 Port Said st. metro
313867,2,234.48,90.05,378.91,223 hospital faisal
313867,2,326.34,188.30,464.38,50 police st. faisal
313867,3,19.22,12.33,45.33,26 metro Faissal
313867,3,22.10,17.72,48.58,
313868,3,220.17,147.85,512.66,Salah Salem 50 - Faaisal
313868,4,78.89,65.43,250.13,
313868,4,144.70,90.86,487.94,125 park FAISAL
313868,1,420.84,65.81,355.03,FAISAL 186 Mustafa Nahhas st. school
313868,2,199.06,82.31,315.81,faisal 72 Corniche st. police st.
313868,8,175.47,335.79,1067.97,
313870,3,36.17,22.04,86.47,Faisal 56 - faisal
313870,5,184.62,172.77,750.33,"16 Nasr st., near park, FAISAL"
313870,1,123.55,25.12,98.43,206 metro Faisal
313870,6,320.36,243.10,1679.06,"190 Salah Salem st., near square, faisal"
313870,3,48.02,20.99,123.07,"190 Haram st., near bridge, FAISAL"
313870,5,57.40,45.81,241.19,"65 9th District st., near hospital, Faisal"
313870,7,119.59,163.48,673.65,"75 Geish st., near bridge, Fisal"
313870,6,530.91,694.97,2490.49,Sudan 223 - Fasal
313871,6,16.99,13.30,88.64,23 school FAISAL
313871,4,101.09,17.19,387.17,9th District 233 - Faisal
313871,4,157.47,48.01,581.87,Fiasal 3 Industrial Zone st. school
313871,3,127.25,32.93,348.82,Gamet Dewal 224 - Fasial
